id,source,probA,probB,probC,probD,probE,answer,time,error,sources,ids,similarity,confident,add_ids
972,MEDQA,0.10345638543367386,0.07110445946455002,0.6746203303337097,0.11723143607378006,0.033587366342544556,2,0.7732479572296143,False,"['TEXT', 'TEXT', 'STAT', 'STAT', 'TEXT']","[468502519162376830, 468502519162407238, 468502519162749478, 468502519162757954, 468502519162407237]","[0.7727291584014893, 0.8024325966835022, 0.7759116291999817, 0.7724353075027466, 0.7806897163391113]",2,"[468502519163772757, 468502519163903298, 468502519162373974, 468502519163749996, 468502519163876416, 468502519163864688, 468502519163923661, 468502519162373473, 468502519162373525, 468502519162373474]"
973,MEDQA,0.08346276730298996,0.7918727397918701,0.027096394449472427,0.02391248568892479,0.0736556425690651,1,0.43335652351379395,False,"['PBMD', 'PBMD', 'TEXT', 'TEXT', 'TEXT']","[468502519163664939, 468502519163245853, 468502519162368938, 468502519162393459, 468502519162307248]","[0.7895598411560059, 0.8040165901184082, 0.785940945148468, 0.8276489973068237, 0.7963470816612244]",1,"[-1, -1, -1, -1, -1]"
974,MEDQA,0.004470664542168379,0.005065926816314459,0.015604153275489807,0.009464397095143795,0.9653947949409485,4,0.5268833637237549,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163714107, 468502519163992481, 468502519163277680, 468502519163881669, 468502519163123368]","[0.770976722240448, 0.7747288942337036, 0.7779590487480164, 0.7761410474777222, 0.7690777778625488]",1,"[-1, -1, -1, -1, -1]"
975,MEDQA,0.0045723761431872845,0.00029230222571641207,0.9873583316802979,0.005871047265827656,0.0019060500198975205,2,0.356534481048584,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163507855, 468502519163255391, 468502519163361784, 468502519163229914, 468502519163871204]","[0.7766408920288086, 0.7584517002105713, 0.7677660584449768, 0.7531593441963196, 0.7654286026954651]",1,"[-1, -1, -1, -1, -1]"
976,MEDQA,0.297107458114624,0.018993444740772247,0.040209122002124786,0.26219642162323,0.38149353861808777,4,1.170670509338379,False,"['PBMD', 'STAT', 'PBMD', 'TEXT', 'PBMD']","[468502519163454031, 468502519162849040, 468502519163355556, 468502519162309544, 468502519163403529]","[0.8038051128387451, 0.7905752658843994, 0.807012677192688, 0.8028640747070312, 0.7914013862609863]",4,"[468502519163253781, 468502519163355556, 468502519163353198, 468502519163002874, 468502519163199227, 468502519163002874, 468502519163359727, 468502519163893149, 468502519163461680, 468502519163351726, 468502519163454031, 468502519163956784, 468502519163353198, 468502519163479949, 468502519163494397, 468502519163671055, 468502519163658237, 468502519162825604, 468502519163823065, 468502519162960181]"
977,MEDQA,0.0009068192448467016,0.9944480657577515,0.0019197363872081041,0.0005500136758200824,0.0021753462497144938,1,0.29717230796813965,False,"['PBMD', 'STAT', 'STAT', 'PBMD', 'TEXT']","[468502519163737198, 468502519162475553, 468502519162912786, 468502519163158468, 468502519162379170]","[0.761854887008667, 0.7613649368286133, 0.7495381832122803, 0.750278651714325, 0.7638182640075684]",1,"[-1, -1, -1, -1, -1]"
978,MEDQA,0.0050864508375525475,0.0010015815496444702,0.9693059325218201,0.004488776903599501,0.020117301493883133,2,0.5625383853912354,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163404482, 468502519163478224, 468502519163355701, 468502519163611622, 468502519163634240]","[0.8047700524330139, 0.7949947714805603, 0.7962249517440796, 0.8111774921417236, 0.7955188751220703]",1,"[-1, -1, -1, -1, -1]"
979,MEDQA,0.20708569884300232,0.05235946550965309,0.09782035648822784,0.3414265811443329,0.30130788683891296,3,1.8528711795806885,False,"['PBMD', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519163741103, 468502519162850123, 468502519162747813, 468502519162468952, 468502519162939669]","[0.8213027715682983, 0.8148454427719116, 0.8242965340614319, 0.8222739696502686, 0.8105813264846802]",5,"[468502519163741103, 468502519162468938, 468502519162924958, 468502519162850123, 468502519162410618, 468502519163487341, 468502519162468938, 468502519162850123, 468502519163741103, 468502519162747813, 468502519163944238, 468502519163741103, 468502519163874748, 468502519162468961, 468502519163370884, 468502519163487341, 468502519162388603, 468502519163741103, 468502519162468938, 468502519162850123, 468502519162924960, 468502519162850123, 468502519162468961, 468502519163570760, 468502519163945350]"
980,MEDQA,0.27153366804122925,0.3950791358947754,0.09989164769649506,0.08815407007932663,0.14534150063991547,2,1.5761041641235352,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519163686354, 468502519163364223, 468502519163292143, 468502519163044365, 468502519162314482]","[0.8005982041358948, 0.7954924702644348, 0.8181250095367432, 0.7921190857887268, 0.7933825850486755]",5,"[468502519163686354, 468502519163677802, 468502519162777059, 468502519163882514, 468502519163989044, 468502519163897664, 468502519163529540, 468502519163261576, 468502519163425261, 468502519163196965, 468502519163547342, 468502519162724203, 468502519163304806, 468502519163877896, 468502519162314204, 468502519163048666, 468502519162313932, 468502519163778762, 468502519162314484, 468502519163284399, 468502519163992004, 468502519162314558, 468502519163583894, 468502519163821369, 468502519163929847]"
981,MEDQA,0.008431551977992058,0.0021318302024155855,0.007440818473696709,0.9745548963546753,0.007440818473696709,3,0.6082260608673096,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163721865, 468502519163715369, 468502519163964271, 468502519163908415, 468502519163021397]","[0.7751403450965881, 0.7866717576980591, 0.7832950353622437, 0.7704482674598694, 0.7739235162734985]",1,"[-1, -1, -1, -1, -1]"
982,MEDQA,0.0010293956147506833,0.9962236881256104,0.0010293956147506833,0.0005509957554750144,0.0011664580088108778,1,0.44075727462768555,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163318854, 468502519163901811, 468502519163079680, 468502519163660755, 468502519163736541]","[0.7931503057479858, 0.7903580665588379, 0.813689112663269, 0.8000121712684631, 0.8207224607467651]",1,"[-1, -1, -1, -1, -1]"
983,MEDQA,0.012867900542914867,0.006887691095471382,0.05089353397488594,0.9021095037460327,0.02724134735763073,3,1.2040278911590576,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163746158, 468502519163817151, 468502519163577116, 468502519163891157, 468502519163738420]","[0.7946745157241821, 0.794977068901062, 0.8074811697006226, 0.8038554191589355, 0.7937544584274292]",2,"[468502519163823836, 468502519163577116, 468502519162470349, 468502519163707756, 468502519163585363, 468502519163734620, 468502519162840084, 468502519162470349, 468502519162943759, 468502519163817151]"
984,MEDQA,0.19717209041118622,0.020781785249710083,0.04985291138291359,0.04399503767490387,0.6881982088088989,3,0.38489651679992676,False,"['PBMD', 'STAT', 'TEXT', 'TEXT', 'TEXT']","[468502519163815893, 468502519162989174, 468502519162396342, 468502519162392704, 468502519162361055]","[0.7435042262077332, 0.7588098049163818, 0.7484433650970459, 0.7604037523269653, 0.7405238747596741]",1,"[-1, -1, -1, -1, -1]"
985,MEDQA,0.3939282298088074,0.1860785186290741,0.16421371698379517,0.12788976728916168,0.12788976728916168,0,1.1128485202789307,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162705681, 468502519163748996, 468502519163867052, 468502519163425865, 468502519163783249]","[0.7746655941009521, 0.7865722179412842, 0.7740297317504883, 0.7806981801986694, 0.7777723073959351]",3,"[468502519163974853, 468502519162860459, 468502519162927190, 468502519162927182, 468502519162969559, 468502519162860500, 468502519162969559, 468502519162788855, 468502519162788857, 468502519163127535, 468502519162788855, 468502519162773710, 468502519162788880, 468502519162788857, 468502519162798501]"
986,MEDQA,0.22998939454555511,0.06589306145906448,0.1394956111907959,0.3346325755119324,0.22998939454555511,3,1.2410047054290771,False,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519163919815, 468502519163763449, 468502519162294199, 468502519163619047, 468502519163042824]","[0.7943373918533325, 0.798480749130249, 0.7980567216873169, 0.7967959642410278, 0.7959665060043335]",5,"[468502519162762288, 468502519163696471, 468502519163618981, 468502519163689478, 468502519162762297, 468502519163764602, 468502519163272417, 468502519163955076, 468502519162382863, 468502519163980847, 468502519163172993, 468502519163339839, 468502519163660416, 468502519163809227, 468502519163069855, 468502519163683840, 468502519163655607, 468502519162338885, 468502519163919932, 468502519163908255, 468502519163772924, 468502519163339839, 468502519163962354, 468502519163538286, 468502519163954723]"
987,MEDQA,0.14713314175605774,0.7472037076950073,0.022563597187399864,0.028972230851650238,0.05412725731730461,1,0.5173125267028809,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163716003, 468502519163695363, 468502519163577390, 468502519163996592, 468502519163242291]","[0.7726672291755676, 0.7812097072601318, 0.7684387564659119, 0.7720076441764832, 0.7697576880455017]",1,"[-1, -1, -1, -1, -1]"
988,MEDQA,0.09857247769832611,0.028241485357284546,0.16251854598522186,0.14342209696769714,0.5672454237937927,1,0.35304856300354004,False,"['STAT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162427441, 468502519162447150, 468502519163401264, 468502519163696873, 468502519163499159]","[0.755825400352478, 0.7605434060096741, 0.7588599920272827, 0.75791335105896, 0.7524935007095337]",1,"[-1, -1, -1, -1, -1]"
989,MEDQA,0.2656218409538269,0.08623478561639786,0.20686650276184082,0.20686650276184082,0.23441044986248016,1,1.4222464561462402,False,"['TEXT', 'PBMD', 'TEXT', 'PBMD', 'TEXT']","[468502519162329132, 468502519163356056, 468502519162329136, 468502519163633427, 468502519162329177]","[0.8072068095207214, 0.7803951501846313, 0.7937338352203369, 0.7810083627700806, 0.7824946045875549]",5,"[468502519162386340, 468502519163090841, 468502519163070191, 468502519163070130, 468502519162329132, 468502519162966336, 468502519163742122, 468502519163252693, 468502519163761497, 468502519162438310, 468502519163550809, 468502519162393165, 468502519163597710, 468502519163130925, 468502519162936100, 468502519163902753, 468502519162976618, 468502519162853355, 468502519162751445, 468502519163629931, 468502519162386340, 468502519163090841, 468502519163199175, 468502519163356056, 468502519163425026]"
990,MEDQA,0.009714215993881226,0.009714215993881226,0.8744458556175232,0.0016880776965990663,0.10443766415119171,4,0.4907097816467285,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163253785, 468502519162417087, 468502519163756747, 468502519163076070, 468502519163164682]","[0.7954506874084473, 0.7792561054229736, 0.7962862849235535, 0.7842258214950562, 0.7791318893432617]",1,"[-1, -1, -1, -1, -1]"
991,MEDQA,0.013661987148225307,0.006453465670347214,0.005025964230298996,0.8452371954917908,0.12962132692337036,3,0.3765885829925537,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162418284, 468502519163644166, 468502519163878350, 468502519163631795, 468502519163060890]","[0.7929525375366211, 0.7911266684532166, 0.7884524464607239, 0.794856071472168, 0.7917271852493286]",1,"[-1, -1, -1, -1, -1]"
992,MEDQA,0.2059893012046814,0.06687493622303009,0.052082255482673645,0.040561698377132416,0.6344917416572571,4,0.44575047492980957,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162414277, 468502519163748487, 468502519163381769, 468502519163735478, 468502519163954416]","[0.7422194480895996, 0.7585018873214722, 0.7740060091018677, 0.7352044582366943, 0.736429750919342]",1,"[-1, -1, -1, -1, -1]"
993,MEDQA,0.3023488223552704,0.05254034698009491,0.14281946420669556,0.2354695051908493,0.26682189106941223,0,1.9915928840637207,False,"['TEXT', 'TEXT', 'PBMD', 'PBMD', 'TEXT']","[468502519162294486, 468502519162412554, 468502519163953636, 468502519163692458, 468502519162326798]","[0.7817370891571045, 0.7867814302444458, 0.7833067178726196, 0.7803153991699219, 0.783001184463501]",5,"[468502519162440575, 468502519163862384, 468502519163985715, 468502519163669955, 468502519162440528, 468502519163303921, 468502519163769842, 468502519163749676, 468502519163612468, 468502519163898047, 468502519163653972, 468502519162908451, 468502519163637657, 468502519163538350, 468502519163710717, 468502519162722945, 468502519163733692, 468502519163691333, 468502519163772667, 468502519163653971, 468502519163691333, 468502519163925701, 468502519163653971, 468502519163654597, 468502519163718847]"
994,MEDQA,0.012014382518827915,0.8422732949256897,0.041934315115213394,0.025434449315071106,0.07834362238645554,1,1.1009058952331543,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163758656, 468502519163867512, 468502519163676555, 468502519163741275, 468502519163557176]","[0.7670383453369141, 0.7739595770835876, 0.7756922245025635, 0.7747705578804016, 0.7653684616088867]",2,"[468502519162941227, 468502519163573930, 468502519163040178, 468502519163423755, 468502519163137779, 468502519162941227, 468502519163573930, 468502519163040178, 468502519162452709, 468502519163319001]"
995,MEDQA,0.0241282656788826,0.004751137457787991,0.007833301089704037,0.9054065346717834,0.057880699634552,3,0.6706299781799316,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'TEXT']","[468502519163519347, 468502519163969020, 468502519163000721, 468502519162372069, 468502519162375597]","[0.7931356430053711, 0.7930461168289185, 0.7887752056121826, 0.7798824906349182, 0.7825177311897278]",1,"[-1, -1, -1, -1, -1]"
996,MEDQA,0.1637645959854126,0.01186306681483984,0.02216312661767006,0.7339419722557068,0.06826724112033844,3,0.993861198425293,False,"['STAT', 'TEXT', 'STAT', 'STAT', 'TEXT']","[468502519162438870, 468502519162323065, 468502519162489539, 468502519162481836, 468502519162336100]","[0.7580380439758301, 0.7503658533096313, 0.7522519826889038, 0.7779617309570312, 0.7398168444633484]",3,"[468502519163789606, 468502519162323538, 468502519163739645, 468502519163841837, 468502519163701067, 468502519163060553, 468502519162992144, 468502519163165509, 468502519162323538, 468502519162788194, 468502519162321712, 468502519162481837, 468502519163723582, 468502519163023239, 468502519163572419]"
997,MEDQA,0.15380266308784485,0.03431801125407219,0.049932416528463364,0.07265122979879379,0.6892957091331482,4,0.8145484924316406,False,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519163390499, 468502519163321890, 468502519162329169, 468502519163988433, 468502519163662521]","[0.7928299903869629, 0.7817071676254272, 0.7893423438072205, 0.7771995663642883, 0.783214807510376]",2,"[468502519162912365, 468502519162452701, 468502519163184004, 468502519162858860, 468502519163307330, 468502519162859141, 468502519162859124, 468502519162972087, 468502519162791279, 468502519162441782]"
998,MEDQA,0.0018832870991900563,0.9755668640136719,0.005119305104017258,0.0016619950765743852,0.015768568962812424,1,0.29786229133605957,False,"['STAT', 'TEXT', 'PBMD', 'STAT', 'PBMD']","[468502519162868049, 468502519162415460, 468502519163305993, 468502519162835377, 468502519163687524]","[0.7622503042221069, 0.7376940250396729, 0.7475575804710388, 0.7425041198730469, 0.7314048409461975]",1,"[-1, -1, -1, -1, -1]"
999,MEDQA,0.0035516603384166956,0.0066353753209114075,0.0031343295704573393,0.21973346173763275,0.7669451236724854,4,0.270613431930542,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162717783, 468502519162906195, 468502519162758921, 468502519162705191, 468502519162842504]","[0.7785899043083191, 0.7807809114456177, 0.792038083076477, 0.7749563455581665, 0.7817429304122925]",1,"[-1, -1, -1, -1, -1]"
1000,MEDQA,0.04181186854839325,0.017429780215024948,0.7411330938339233,0.053687501698732376,0.1459377557039261,2,1.254892110824585,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519163611319, 468502519163649834, 468502519163750628, 468502519163776672, 468502519162921785]","[0.7913490533828735, 0.7728536128997803, 0.7812753915786743, 0.7879526019096375, 0.7932743430137634]",2,"[468502519162393504, 468502519162803176, 468502519162892997, 468502519163797259, 468502519163812425, 468502519162427619, 468502519162932742, 468502519163776672, 468502519162921809, 468502519163265528]"
1001,MEDQA,0.011763067916035652,0.011763067916035652,0.9344562292098999,0.017115162685513496,0.02490241453051567,2,0.4375128746032715,False,"['TEXT', 'PBMD', 'PBMD', 'TEXT', 'STAT']","[468502519162393788, 468502519163713121, 468502519163055672, 468502519162394635, 468502519162734193]","[0.7980367541313171, 0.7781175374984741, 0.7781018018722534, 0.7881636619567871, 0.7772799730300903]",1,"[-1, -1, -1, -1, -1]"
